report_date,unique_material_id,material_id_list,channel_material_id_list,original_title_list,original_url_list,corrected_url_list,corrected_title_list,cost,new_buyer_cnt,newer_cost,rn
20251106,7564981268705148970,"[""rDhKPXU0""'，'""rDhKPXU1""'，'""rDhKPXU2""]","[""7564981268705148970""]","[""VIP抠同色七恤男恤1组+1+字节+抖音图文+七匹狼+男装+6921549706025399245+邹文华+1023""'，'""VIP抠同色七恤男恤1组+2+字节+抖音图文+七匹狼+男装+6921549706025399245+邹文华+1023""'，'""VIP抠同色七恤男恤1组+3+字节+抖音图文+七匹狼+男装+6921549706025399245+邹文华+1023""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251023/1761207483694408.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251023/1761207483690141.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251023/1761207483690683.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251023/1761207483690683.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251023/1761207483690141.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251023/1761207483694408.jpg""]","[""VIP抠同色七恤男恤1组+1+字节+抖音图文+七匹狼+男装+6921549706025399245+邹文华+1023""'，'""VIP抠同色七恤男恤1组+2+字节+抖音图文+七匹狼+男装+6921549706025399245+邹文华+1023""'，'""VIP抠同色七恤男恤1组+3+字节+抖音图文+七匹狼+男装+6921549706025399245+邹文华+1023""]",46.24,0,(NULL),366
20251105,7564981268705148970,"[""rDhKPXU0""'，'""rDhKPXU1""'，'""rDhKPXU2""]","[""7564981268705148970""]","[""VIP抠同色七恤男恤1组+1+字节+抖音图文+七匹狼+男装+6921549706025399245+邹文华+1023""'，'""VIP抠同色七恤男恤1组+2+字节+抖音图文+七匹狼+男装+6921549706025399245+邹文华+1023""'，'""VIP抠同色七恤男恤1组+3+字节+抖音图文+七匹狼+男装+6921549706025399245+邹文华+1023""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251023/1761207483694408.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251023/1761207483690141.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251023/1761207483690683.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251023/1761207483690683.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251023/1761207483690141.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251023/1761207483694408.jpg""]","[""VIP抠同色七恤男恤1组+1+字节+抖音图文+七匹狼+男装+6921549706025399245+邹文华+1023""'，'""VIP抠同色七恤男恤1组+2+字节+抖音图文+七匹狼+男装+6921549706025399245+邹文华+1023""'，'""VIP抠同色七恤男恤1组+3+字节+抖音图文+七匹狼+男装+6921549706025399245+邹文华+1023""]",46.88,0,(NULL),366
20251106,7559540090767917065,[],"[""7559540090767917065""]",[],[],[],[],8.48,1,8.48,367
20251101,7559540090767917065,[],"[""7559540090767917065""]",[],[],[],[],64.62,1,64.62,367
20251105,7559540090767917065,[],"[""7559540090767917065""]",[],[],[],[],9.84,0,(NULL),367
20251104,7559540090767917065,[],"[""7559540090767917065""]",[],[],[],[],54.82,1,54.82,367
20251102,7559540090767917065,[],"[""7559540090767917065""]",[],[],[],[],68.36,0,(NULL),367
20251103,7559540090767917065,[],"[""7559540090767917065""]",[],[],[],[],47.32,0,(NULL),367
20251105,7568783280649830426,[],"[""7568783280649830426""]",[],[],[],[],69.8,0,(NULL),368
20251106,7568783280649830426,[],"[""7568783280649830426""]",[],[],[],[],12.59,0,(NULL),368
20251104,7568783280649830426,[],"[""7568783280649830426""]",[],[],[],[],169.74,0,(NULL),368
20251107,7567276615118438441,"[""rDqcdxg3""]","[""7567276615118438441""]","[""VIP自AAI爆罗男0435671+3+字节+抖音图文+罗蒙+男装+6921230483256362562+AIGC+1030-207913""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/135/6d751cd9-35ec-417d-8cf6-0d9a40698792.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/126/de76e100-03d9-48ca-8fd2-0bd71fde1aaa.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/4/6dc83ad1-c02f-4531-b73d-772deece7f1b.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914201118954.jpg""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/135/6d751cd9-35ec-417d-8cf6-0d9a40698792.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/126/de76e100-03d9-48ca-8fd2-0bd71fde1aaa.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/4/6dc83ad1-c02f-4531-b73d-772deece7f1b.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914201118954.jpg""]","[""VIP自AAI爆罗男0435671+3+字节+抖音图文+罗蒙+男装+6921230483256362562+AIGC+1030-207913""]",55.9,1,55.9,369
20251106,7567276615118438441,"[""rDqcdxg3""]","[""7567276615118438441""]","[""VIP自AAI爆罗男0435671+3+字节+抖音图文+罗蒙+男装+6921230483256362562+AIGC+1030-207913""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/135/6d751cd9-35ec-417d-8cf6-0d9a40698792.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/126/de76e100-03d9-48ca-8fd2-0bd71fde1aaa.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/4/6dc83ad1-c02f-4531-b73d-772deece7f1b.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914201118954.jpg""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/135/6d751cd9-35ec-417d-8cf6-0d9a40698792.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/126/de76e100-03d9-48ca-8fd2-0bd71fde1aaa.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/4/6dc83ad1-c02f-4531-b73d-772deece7f1b.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914201118954.jpg""]","[""VIP自AAI爆罗男0435671+3+字节+抖音图文+罗蒙+男装+6921230483256362562+AIGC+1030-207913""]",75.48,0,(NULL),369
20251105,7567276615118438441,"[""rDqcdxg3""]","[""7567276615118438441""]","[""VIP自AAI爆罗男0435671+3+字节+抖音图文+罗蒙+男装+6921230483256362562+AIGC+1030-207913""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/135/6d751cd9-35ec-417d-8cf6-0d9a40698792.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/126/de76e100-03d9-48ca-8fd2-0bd71fde1aaa.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/4/6dc83ad1-c02f-4531-b73d-772deece7f1b.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914201118954.jpg""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/135/6d751cd9-35ec-417d-8cf6-0d9a40698792.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/126/de76e100-03d9-48ca-8fd2-0bd71fde1aaa.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/2025/10/30/4/6dc83ad1-c02f-4531-b73d-772deece7f1b.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102914201118954.jpg""]","[""VIP自AAI爆罗男0435671+3+字节+抖音图文+罗蒙+男装+6921230483256362562+AIGC+1030-207913""]",120.25,0,(NULL),369
20251103,7555428563119259687,"[""rC8WROg5""'，'""rC8WROg4""'，'""rC8WROg3""]","[""7555428563119259687""]","[""VIP自A斯运动卫0700108+3+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169450""'，'""VIP自A斯运动卫0700108+1+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169451""'，'""VIP自A斯运动卫0700108+2+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169452""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514092338683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514091890912.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202509251409325845.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514091890912.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514092338683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202509251409325845.jpg""]","[""VIP自A斯运动卫0700108+3+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169450""'，'""VIP自A斯运动卫0700108+1+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169451""'，'""VIP自A斯运动卫0700108+2+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169452""]",10.24,0,(NULL),370
20251105,7555428563119259687,"[""rC8WROg5""'，'""rC8WROg4""'，'""rC8WROg3""]","[""7555428563119259687""]","[""VIP自A斯运动卫0700108+3+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169450""'，'""VIP自A斯运动卫0700108+1+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169451""'，'""VIP自A斯运动卫0700108+2+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169452""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514092338683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514091890912.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202509251409325845.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514091890912.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514092338683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202509251409325845.jpg""]","[""VIP自A斯运动卫0700108+3+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169450""'，'""VIP自A斯运动卫0700108+1+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169451""'，'""VIP自A斯运动卫0700108+2+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169452""]",14.47,0,(NULL),370
20251104,7555428563119259687,"[""rC8WROg5""'，'""rC8WROg4""'，'""rC8WROg3""]","[""7555428563119259687""]","[""VIP自A斯运动卫0700108+3+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169450""'，'""VIP自A斯运动卫0700108+1+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169451""'，'""VIP自A斯运动卫0700108+2+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169452""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514092338683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514091890912.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202509251409325845.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514091890912.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514092338683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202509251409325845.jpg""]","[""VIP自A斯运动卫0700108+3+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169450""'，'""VIP自A斯运动卫0700108+1+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169451""'，'""VIP自A斯运动卫0700108+2+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169452""]",12.14,0,(NULL),370
20251102,7555428563119259687,"[""rC8WROg5""'，'""rC8WROg4""'，'""rC8WROg3""]","[""7555428563119259687""]","[""VIP自A斯运动卫0700108+3+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169450""'，'""VIP自A斯运动卫0700108+1+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169451""'，'""VIP自A斯运动卫0700108+2+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169452""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514092338683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514091890912.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202509251409325845.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514091890912.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514092338683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202509251409325845.jpg""]","[""VIP自A斯运动卫0700108+3+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169450""'，'""VIP自A斯运动卫0700108+1+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169451""'，'""VIP自A斯运动卫0700108+2+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169452""]",107.94,0,(NULL),370
20251106,7555428563119259687,"[""rC8WROg5""'，'""rC8WROg4""'，'""rC8WROg3""]","[""7555428563119259687""]","[""VIP自A斯运动卫0700108+3+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169450""'，'""VIP自A斯运动卫0700108+1+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169451""'，'""VIP自A斯运动卫0700108+2+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169452""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514092338683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514091890912.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202509251409325845.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514091890912.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514092338683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202509251409325845.jpg""]","[""VIP自A斯运动卫0700108+3+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169450""'，'""VIP自A斯运动卫0700108+1+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169451""'，'""VIP自A斯运动卫0700108+2+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169452""]",22.77,0,(NULL),370
20251107,7555428563119259687,"[""rC8WROg5""'，'""rC8WROg4""'，'""rC8WROg3""]","[""7555428563119259687""]","[""VIP自A斯运动卫0700108+3+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169450""'，'""VIP自A斯运动卫0700108+1+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169451""'，'""VIP自A斯运动卫0700108+2+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169452""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514092338683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514091890912.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202509251409325845.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514091890912.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514092338683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202509251409325845.jpg""]","[""VIP自A斯运动卫0700108+3+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169450""'，'""VIP自A斯运动卫0700108+1+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169451""'，'""VIP自A斯运动卫0700108+2+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169452""]",13.99,0,(NULL),370
20251101,7555428563119259687,"[""rC8WROg5""'，'""rC8WROg4""'，'""rC8WROg3""]","[""7555428563119259687""]","[""VIP自A斯运动卫0700108+3+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169450""'，'""VIP自A斯运动卫0700108+1+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169451""'，'""VIP自A斯运动卫0700108+2+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169452""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514092338683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514091890912.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202509251409325845.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514091890912.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025092514092338683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202509251409325845.jpg""]","[""VIP自A斯运动卫0700108+3+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169450""'，'""VIP自A斯运动卫0700108+1+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169451""'，'""VIP自A斯运动卫0700108+2+字节+抖音图文+斯凯奇+运动户外+6921490286383122200+AIGC+0925-169452""]",69.54,1,69.54,370
20251106,7559900570267336758,"[""rCoMB-1u""'，'""rCoMB-1s""'，'""rCoMB-1t""]","[""7559900570267336758""]","[""VIP自AAI爆耐跑0085829+3+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151939""'，'""VIP自AAI爆耐跑0085829+1+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151937""'，'""VIP自AAI爆耐跑0085829+2+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151938""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565767112.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565516521.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915564924891.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565516521.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565767112.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915564924891.jpg""]","[""VIP自AAI爆耐跑0085829+2+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151938""'，'""VIP自AAI爆耐跑0085829+3+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151939""'，'""VIP自AAI爆耐跑0085829+1+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151937""]",90.41,1,90.41,371
20251103,7559900570267336758,"[""rCoMB-1u""'，'""rCoMB-1s""'，'""rCoMB-1t""]","[""7559900570267336758""]","[""VIP自AAI爆耐跑0085829+3+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151939""'，'""VIP自AAI爆耐跑0085829+1+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151937""'，'""VIP自AAI爆耐跑0085829+2+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151938""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565767112.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565516521.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915564924891.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565516521.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565767112.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915564924891.jpg""]","[""VIP自AAI爆耐跑0085829+2+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151938""'，'""VIP自AAI爆耐跑0085829+3+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151939""'，'""VIP自AAI爆耐跑0085829+1+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151937""]",1.37,0,(NULL),371
20251105,7559900570267336758,"[""rCoMB-1u""'，'""rCoMB-1s""'，'""rCoMB-1t""]","[""7559900570267336758""]","[""VIP自AAI爆耐跑0085829+3+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151939""'，'""VIP自AAI爆耐跑0085829+1+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151937""'，'""VIP自AAI爆耐跑0085829+2+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151938""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565767112.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565516521.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915564924891.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565516521.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565767112.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915564924891.jpg""]","[""VIP自AAI爆耐跑0085829+2+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151938""'，'""VIP自AAI爆耐跑0085829+3+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151939""'，'""VIP自AAI爆耐跑0085829+1+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151937""]",155.95,1,155.95,371
20251104,7559900570267336758,"[""rCoMB-1u""'，'""rCoMB-1s""'，'""rCoMB-1t""]","[""7559900570267336758""]","[""VIP自AAI爆耐跑0085829+3+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151939""'，'""VIP自AAI爆耐跑0085829+1+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151937""'，'""VIP自AAI爆耐跑0085829+2+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151938""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565767112.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565516521.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915564924891.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565516521.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915565767112.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025090915564924891.jpg""]","[""VIP自AAI爆耐跑0085829+2+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151938""'，'""VIP自AAI爆耐跑0085829+3+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151939""'，'""VIP自AAI爆耐跑0085829+1+字节+抖音图文+耐克+运动户外+6921490228034043031+AIGC-151937""]",0.9,0,(NULL),371
